,0069,92,00ED4
R,00CE,9C,00453
R,00CE,9D,00F1F
R,00CE,9E,01026
R,00CE,9F,0116C
R,00CE,A0,003F3
R,00CE,A1,01180
R,00CE,A2,01393
R,00CE,A3,011C3
R,00CE,A4,00E01
R,00CE,A5,00E52
R,00CE,A6,01381
R,00CE,A7,015AD
R,00CE,A8,00E35
R,00CE,A9,012DE
R,00CE,AA,016A9
R,00CE,AB,00208
R,00CE,AC,0025B
R,00CE,AD,0060C
R,00CE,AE,01522
R,00CE,AF,00725
R,00CE,B0,00EDD
R,00CE,B1,01177
R,00CE,B2,0031E
R,00CE,B3,0032C
R,00CE,B4,01345
R,00CE,B5,013A1
R,00CE,B6,011E1
R,00CE,B7,0111E
R,00CE,B8,0062A
R,00CE,B9,0020A
R,00CE,BA,0027A
R,00CE,BB,00415
R,00CE,BC,00239
R,00CE,BD,00CCF
R,00CE,BE,00585
R,00CE,BF,00775
R,00CE,C0,00C34
R,00CE,C1,01026
R,00CE,C2,0138A
R,00CE,C3,0113F
R,00CE,C4,0050E
R,00CE,C5,01283
R,00CE,C6,008C9
R,00CE,C7,00BA7
R,00CE,C8,00559
R,00CE,C9,00AE7
R,00CE,CA,008A5
R,00CE,CB,004F4
R,00CE,CC,00A34
R,00CE,CD,0161F
R,00CE,CE,010CE
R,00CE,CF,0123D
R,00CE,D0,01658
R,00CE,D1,0159B
R,00CE,D2,01667
R,00CE,D3,00EF6
R,00CE,D4,00454
R,00CE,D5,0130F
R,00CE,D6,005B9
R,00CE,D7,015FD
R,00CE,D8,004B2
R,00CE,D9,0050C
R,00CE,DA,0058D
R,00CE,DB,002C3
R,00CE,DC,00878
R,00CE,DD,00627
R,00CE,DE,0028B
R,00CE,DF,0064B
R,00CE,E0,014AC
R,00CE,E1,00239
R,00CE,E2,0070D
R,00CE,E3,011F8
R,00CE,E4,01416
R,00CE,E5,0160D
R,00CE,E6,0031D
R,00CE,E7,00D8D
R,00CE,E8,00550
R,00CE,E9,014FA
R,00CE,EA,014B6
R,00CE,EB,00A63
R,00CE,EC,01071
R,00CE,ED,0025F
R,00CE,EE,009F4
R,00CE,EF,00223
R,00CE,F0,00C25
R,00CE,F1,01444
R,00CE,F2,00D6F
R,00CE,F3,00832
R,00CE,F4,00C23
R,00CE,F5,00F6E
R,00CE,F6,008AC
R,00CE,F7,015AD
R,00CE,F8,00370
R,00CE,F9,00F22
R,00CE,FA,00DC8
R,00CE,FB,01516
R,00CE,FC,0086E
R,00CE,FD,00F2F
R,00CE,FE,007C6
R,00CE,FF,00EDB
T,00CE,0055064E
R,00CF,00,0099E
R,00CF,01,0156E
R,00CF,02,01522
R,00CF,03,0044F
R,00CF,04,0086D
R,00CF,05,008E2
R,00CF,06,0112F
R,00CF,07,00AC6
R,00CF,08,0044A
R,00CF,09,00E44
R,00CF,0A,008DA
R,00CF,0B,01151
R,00CF,0C,015BC
R,00CF,0D,00D51
R,00CF,0E,00333
R,00CF,0F,013CA
R,00CF,10,01114
R,00CF,11,0164A
R,00CF,12,0026B
R,00CF,13,00E3D
R,00CF,14,011DA
R,00CF,15,0084E
R,00CF,16,00F21
R,00CF,17,01640
R,00CF,18,009EF
R,00CF,19,0154D
R,00CF,1A,0147D
R,00CF,1B,0098E
R,00CF,1C,00CBF
R,00CF,1D,0134A
R,00CF,1E,00FB1
R,00CF,1F,009B1
R,00CF,20,007B3
R,00CF,21,013D1
R,00CF,22,015C1
R,00CF,23,013D0
R,00CF,24,0156F
R,00CF,25,01568
R,00CF,26,00D24
R,00CF,27,016A6
R,00CF,28,00926
R,00CF,29,00D4E
R,00CF,2A,00634
R,00CF,2B,006B0
R,00CF,2C,0155A
R,00CF,2D,00C34
R,00CF,2E,0095E
R,00CF,2F,0061E
R,00CF,30,01285
R,00CF,31,0025E
R,00CF,32,00ED2
R,00CF,33,00CCB
R,00CF,34,00268
R,00CF,35,00445
R,00CF,36,00825
R,00CF,37,00F80
R,00CF,38,016A1
R,00CF,39,00878
R,00CF,3A,0067F
R,00CF,3B,001D9
R,00CF,3C,01579
R,00CF,3D,00E8A
R,00CF,3E,010A5
R,00CF,3F,002F4
R,00CF,40,005B4
R,00CF,41,00E61
R,00CF,42,00F16
R,00CF,43,0132B
R,00CF,44,0099C
R,00CF,45,0043A
R,00CF,46,01181
R,00CF,47,00369
R,00CF,48,0054F
R,00CF,49,01346
R,00CF,4A,0069D
R,00CF,4B,01321
R,00CF,4C,00407
R,00CF,4D,014CA
R,00CF,4E,012C1
R,00CF,4F,01157
R,00CF,50,00D80
R,00CF,51,01381
R,00CF,52,006AB
R,00CF,53,0071E
R,00CF,54,01393
R,00CF,55,00E56
R,00CF,56,001D4
R,00CF,57,014CD
R,00CF,58,00470
R,00CF,59,011FC
R,00CF,5A,014C0
R,00CF,5B,01571
R,00CF,5C,00984
R,00CF,5D,001E5
R,00CF,5E,00D9A
R,00CF,5F,0069D
R,00CF,60,00602
R,00CF,61,00A2F
R,00CF,62,0068D
R,00CF,63,00986
R,00CF,64,00960
R,00CF,65,00FFA
R,00CF,66,012DA
R,00CF,67,01501
R,00CF,68,00E49
R,00CF,69,01664
R,00CF,6A,00F17
R,00CF,6B,0083B
R,00CF,6C,0128C
R,00CF,6D,00FDD
R,00CF,6E,0167B
R,00CF,6F,00CA2
R,00CF,70,01621
R,00CF,71,00AC0
R,00CF,72,01187
R,00CF,73,010DE
R,00CF,74,0072D
R,00CF,75,01079
R,00CF,76,001B5
R,00CF,77,01549
R,00CF,78,00889
R,00CF,79,00775
R,00CF,7A,00F54
R,00CF,7B,011A2
R,00CF,7C,009F3
R,00CF,7D,0163C
R,00CF,7E,00EEE
R,00CF,7F,00638
R,00CF,80,0063B
R,00CF,81,00A5A
R,00CF,82,01372
R,00CF,83,0112E
R,00CF,84,0089C
R,00CF,85,00592
R,00CF,86,00559
R,00CF,87,01075
R,00CF,88,00D2B
R,00CF,89,003E0
R,00CF,8A,0074D
R,00CF,8B,00D62
R,00CF,8C,01059
R,00CF,8D,013B3
R,00CF,8E,0068C
R,00CF,8F,00E6E
R,00CF,90,014D6
R,00CF,91,00724
R,00CF,92,00E9F
R,00CF,93,00A11
R,00CF,94,00378
R,00CF,95,0082E
R,00CF,96,00D81
R,00CF,97,003C4
R,00CF,98,01629
R,00CF,99,01126
R,00CF,9A,006A7
R,00CF,9B,00E36
R,00CF,9C,0047F
R,00CF,9D,00F24
R,00CF,9E,0105B
R,00CF,9F,01194
R,00CF,A0,00414
R,00CF,A1,0117B
R,00CF,A2,01378
R,00CF,A3,011C8
R,00CF,A4,00E28
R,00CF,A5,00D0A
R,00CF,A6,0139C
R,00CF,A7,015CF
R,00CF,A8,00DE2
R,00CF,A9,0129D
R,00CF,AA,0167A
R,00CF,AB,0020F
R,00CF,AC,00261
R,00CF,AD,00638
R,00CF,AE,0152C
R,00CF,AF,00729
R,00CF,B0,00F15
R,00CF,B1,01179
R,00CF,B2,002F6
R,00CF,B3,00363
R,00CF,B4,0131B
R,00CF,B5,01440
R,00CF,B6,0117B
R,00CF,B7,010C3
R,00CF,B8,005EE
R,00CF,B9,0020A
R,00CF,BA,00269
R,00CF,BB,0045D
R,00CF,BC,00240
R,00CF,BD,00D5C
R,00CF,BE,00597
R,00CF,BF,00728
R,00CF,C0,00C7C
R,00CF,C1,0105D
R,00CF,C2,0135E
R,00CF,C3,0110F
R,00CF,C4,0050F
R,00CF,C5,012A2
R,00CF,C6,00839
R,00CF,C7,00C24
R,00CF,C8,0052D
R,00CF,C9,00A74
R,00CF,CA,0080F
R,00CF,CB,004DA
R,00CF,CC,009E7
R,00CF,CD,01636
R,00CF,CE,010E4
R,00CF,CF,01212
R,00CF,D0,01652
R,00CF,D1,015D5
R,00CF,D2,01653
R,00CF,D3,00F42
R,00CF,D4,0045E
R,00CF,D5,0132D
R,00CF,D6,005E9
R,00CF,D7,015C4
R,00CF,D8,004ED
R,00CF,D9,00549
R,00CF,DA,005A7
R,00CF,DB,00299
R,00CF,DC,00889
R,00CF,DD,006BC
R,00CF,DE,0028E
R,00CF,DF,00693
R,00CF,E0,01507
R,00CF,E1,0021F
R,00CF,E2,006B8
R,00CF,E3,011FF
R,00CF,E4,013F8
R,00CF,E5,0160C
R,00CF,E6,002EB
R,00CF,E7,00D68
R,00CF,E8,00543
R,00CF,E9,0155A
R,00CF,EA,01484
R,00CF,EB,00A56
R,00CF,EC,010B1
R,00CF,ED,00269
R,00CF,EE,00A00
R,00CF,EF,001ED
R,00CF,F0,00C08
R,00CF,F1,01442
R,00CF,F2,00DA6
R,00CF,F3,0082C
R,00CF,F4,00B65
R,00CF,F5,00F53
R,00CF,F6,008B7
R,00CF,F7,015B9
R,00CF,F8,0033A
R,00CF,F9,00ED7
R,00CF,FA,00DD2
R,00CF,FB,01526
R,00CF,FC,00844
R,00CF,FD,00EAA
R,00CF,FE,007C2
R,00CF,FF,00E80
T,00CF,0055064E
R,00D0,00,00A00
R,00D0,01,01542
R,00D0,02,01517
R,00D0,03,00405
R,00D0,04,008BB
R,00D0,05,0086C
R,00D0,06,0117E
R,00D0,07,00B27
R,00D0,08,004C1
R,00D0,09,00F08
R,00D0,0A,00924
R,00D0,0B,01154
R,00D0,0C,015A3
R,00D0,0D,00D0D
R,00D0,0E,00335
R,00D0,0F,013D8
R,00D0,10,0110A
R,00D0,11,0164A
R,00D0,12,00247
R,00D0,13,00E35
R,00D0,14,011B6
R,00D0,15,008AB
R,00D0,16,00EE1
R,00D0,17,01632
R,00D0,18,00A24
R,00D0,19,01510
R,00D0,1A,0147C
R,00D0,1B,009A1
R,00D0,1C,00CDB
R,00D0,1D,01390
R,00D0,1E,00F9A
R,00D0,1F,00994
R,00D0,20,007C2
R,00D0,21,013D7
R,00D0,22,015C0
R,00D0,23,013E9
R,00D0,24,01597
R,00D0,25,01599
R,00D0,26,00BA3
R,00D0,27,016CC
R,00D0,28,0095D
R,00D0,29,00D78
R,00D0,2A,00569
R,00D0,2B,006B6
R,00D0,2C,014F9
R,00D0,2D,00BE7
R,00D0,2E,00951
R,00D0,2F,005C7
R,00D0,30,0126D
R,00D0,31,00233
R,00D0,32,00F23
R,00D0,33,00D13
R,00D0,34,0024E
R,00D0,35,004CA
R,00D0,36,00892
R,00D0,37,0103B
R,00D0,38,016A2
R,00D0,39,007F6
R,00D0,3A,0063A
R,00D0,3B,001BE
R,00D0,3C,01596
R,00D0,3D,00E0F
R,00D0,3E,01119
R,00D0,3F,00239
R,00D0,40,005AE
R,00D0,41,00E18
R,00D0,42,00F61
R,00D0,43,0130A
R,00D0,44,00940
R,00D0,45,00447
R,00D0,46,011AC
R,00D0,47,003E4
R,00D0,48,005BB
R,00D0,49,01376
R,00D0,4A,006D6
R,00D0,4B,012F8
R,00D0,4C,003FF
R,00D0,4D,014F2
R,00D0,4E,01299
R,00D0,4F,0115F
R,00D0,50,00D2B
R,00D0,51,013DC
R,00D0,52,0062E
R,00D0,53,00717
R,00D0,54,0137F
R,00D0,55,00E77
R,00D0,56,001CE
R,00D0,57,014A6
R,00D0,58,00491
R,00D0,59,01248
R,00D0,5A,014EC
R,00D0,5B,01578
R,00D0,5C,0094B
R,00D0,5D,001CF
R,00D0,5E,00DA3
R,00D0,5F,0065C
R,00D0,60,005C9
R,00D0,61,009FA
R,00D0,62,006C8
R,00D0,63,009EE
R,00D0,64,00966
R,00D0,65,00FC3
R,00D0,66,012CF
R,00D0,67,01530
R,00D0,68,00E76
R,00D0,69,0166D
R,00D0,6A,00EE7
R,00D0,6B,00853
R,00D0,6C,01256
R,00D0,6D,00F78
R,00D0,6E,01676
R,00D0,6F,00CF2
R,00D0,70,01625
R,00D0,71,00A6F
R,00D0,72,0113A
R,00D0,73,010F7
R,00D0,74,006BF
R,00D0,75,010B4
R,00D0,76,001B7
R,00D0,77,0150D
R,00D0,78,00825
R,00D0,79,007A7
R,00D0,7A,00F1C
R,00D0,7B,011D2
R,00D0,7C,00A3A
R,00D0,7D,01630
R,00D0,7E,00FAC
R,00D0,7F,00647
R,00D0,80,0060A
R,00D0,81,00A7D
R,00D0,82,013C6
R,00D0,83,01208
R,00D0,84,008D7
R,00D0,85,005FB
R,00D0,86,0053E
R,00D0,87,01047
R,00D0,88,00D75
R,00D0,89,003E7
R,00D0,8A,00710
R,00D0,8B,00DDE
R,00D0,8C,010FB
R,00D0,8D,0132D
R,00D0,8E,00709
R,00D0,8F,00E3E
R,00D0,90,014D5
R,00D0,91,006F9
R,00D0,92,00ED2
R,00D0,93,00A01
R,00D0,94,0037E
R,00D0,95,00850
R,00D0,96,00CD4
R,00D0,97,003D0
R,00D0,98,0162A
R,00D0,99,01106
R,00D0,9A,006B2
R,00D0,9B,00DB3
R,00D0,9C,0046A
R,00D0,9D,00FAE
R,00D0,9E,01040
R,00D0,9F,0119B
R,00D0,A0,0044A
R,00D0,A1,011B2
R,00D0,A2,01372
R,00D0,A3,01141
R,00D0,A4,00E16
R,00D0,A5,00DA4
R,00D0,A6,013BB
R,00D0,A7,015C2
R,00D0,A8,00E3D
R,00D0,A9,01303
R,00D0,AA,016B6
R,00D0,AB,0022C
R,00D0,AC,0025B
R,00D0,AD,00627
R,00D0,AE,01536
R,00D0,AF,0072F
R,00D0,B0,00F28
R,00D0,B1,0116C
R,00D0,B2,0032D
R,00D0,B3,00342
R,00D0,B4,01325
R,00D0,B5,01408
R,00D0,B6,0115C
R,00D0,B7,010D6
R,00D0,B8,005BF
R,00D0,B9,00210
R,00D0,BA,0021D
R,00D0,BB,00404
R,00D0,BC,00256
R,00D0,BD,00D41
R,00D0,BE,00598
R,00D0,BF,0073C
R,00D0,C0,00C57
R,00D0,C1,01074
R,00D0,C2,0133F
R,00D0,C3,011BC
R,00D0,C4,0054A
R,00D0,C5,012A6
R,00D0,C6,008E1
R,00D0,C7,00BF7
R,00D0,C8,004E4
R,00D0,C9,00AA2
R,00D0,CA,00812
R,00D0,CB,0051E
R,00D0,CC,009B2
R,00D0,CD,01635
R,00D0,CE,01044
R,00D0,CF,011C8
R,00D0,D0,0163D
R,00D0,D1,015B7
R,00D0,D2,01630
R,00D0,D3,00F5B
R,00D0,D4,00478
R,00D0,D5,01319
R,00D0,D6,00671
R,00D0,D7,015D0
R,00D0,D8,004C9
R,00D0,D9,00533
R,00D0,DA,005A4
R,00D0,DB,0034C
R,00D0,DC,0086F
R,00D0,DD,0069B
R,00D0,DE,002B4
R,00D0,DF,0067D
R,00D0,E0,014E7
R,00D0,E1,0024C
R,00D0,E2,006FD
R,00D0,E3,011B5
R,00D0,E4,01430
R,00D0,E5,01602
R,00D0,E6,002FD
R,00D0,E7,00D4C
R,00D0,E8,005D3
R,00D0,E9,01550
R,00D0,EA,014D1
R,00D0,EB,00A18
R,00D0,EC,01097
R,00D0,ED,00285
R,00D0,EE,009EB
R,00D0,EF,001BB
R,00D0,F0,00C26
R,00D0,F1,0143A
R,00D0,F2,00D7C
R,00D0,F3,0081B
R,00D0,F4,00B7F
R,00D0,F5,00F2E
R,00D0,F6,008FA
R,00D0,F7,01598
R,00D0,F8,0039A
R,00D0,F9,00F40
R,00D0,FA,00DBF
R,00D0,FB,01541
R,00D0,FC,00887
R,00D0,FD,00EEA
R,00D0,FE,007EC
R,00D0,FF,00EB4
T,00D0,0054FB82
R,00D1,00,009E7
R,00D1,01,01542
R,00D1,02,01588
R,00D1,03,00403
R,00D1,04,008AF
R,00D1,05,008C0
R,00D1,06,01177
R,00D1,07,00B41
R,00D1,08,0049D
R,00D1,09,00E08
R,00D1,0A,00904
R,00D1,0B,011B9
R,00D1,0C,015A2
R,00D1,0D,00D6C
R,00D1,0E,00344
R,00D1,0F,01403
R,00D1,10,0112A
R,00D1,11,0165A
R,00D1,12,00261
R,00D1,13,00E37
R,00D1,14,0118A
R,00D1,15,00888
R,00D1,16,00E83
R,00D1,17,01633
R,00D1,18,009A7
R,00D1,19,01519
R,00D1,1A,01442
R,00D1,1B,008F7
R,00D1,1C,00CBE
R,00D1,1D,01327
R,00D1,1E,00FB3
R,00D1,1F,009DA
R,00D1,20,007D0
R,00D1,21,0130C
R,00D1,22,0158D
R,00D1,23,013DB
R,00D1,24,01577
R,00D1,25,015D8
R,00D1,26,00C71
R,00D1,27,016AC
R,00D1,28,009A8
R,00D1,29,00DE3
R,00D1,2A,0060A
R,00D1,2B,006E7
R,00D1,2C,0152D
R,00D1,2D,00BEA
R,00D1,2E,0099B
R,00D1,2F,0060D
R,00D1,30,01282
R,00D1,31,00253
R,00D1,32,00F27
R,00D1,33,00CD8
R,00D1,34,0024B
R,00D1,35,0048A
R,00D1,36,00867
R,00D1,37,01039
R,00D1,38,016A0
R,00D1,39,00831
R,00D1,3A,00642
R,00D1,3B,001FC
R,00D1,3C,015AB
R,00D1,3D,00E9C
R,00D1,3E,010C3
R,00D1,3F,002B5
R,00D1,40,005E8
R,00D1,41,00E33
R,00D1,42,00F62
R,00D1,43,0135B
R,00D1,44,009D8
R,00D1,45,003FB
R,00D1,46,0119C
R,00D1,47,0036F
R,00D1,48,0059B
R,00D1,49,01322
R,00D1,4A,00698
R,00D1,4B,0132F
R,00D1,4C,003E4
R,00D1,4D,014E8
R,00D1,4E,012AE
R,00D1,4F,01196
R,00D1,50,00D5E
R,00D1,51,013AD
R,00D1,52,0069A
R,00D1,53,006FD
R,00D1,54,013C6
R,00D1,55,00E2C
R,00D1,56,001D3
R,00D1,57,014F1
R,00D1,58,004B9
R,00D1,59,01210
R,00D1,5A,014DD
R,00D1,5B,0156D
R,00D1,5C,00908
R,00D1,5D,001A8
R,00D1,5E,00DBB
R,00D1,5F,00699
R,00D1,60,00620
R,00D1,61,00A39
R,00D1,62,006D6
R,00D1,63,00974
R,00D1,64,00932
R,00D1,65,01022
R,00D1,66,012F2
R,00D1,67,014E2
R,00D1,68,00F48
R,00D1,69,0165B
R,00D1,6A,00F1C
R,00D1,6B,00852
R,00D1,6C,01244
R,00D1,6D,00FAC
R,00D1,6E,0167E
R,00D1,6F,00CF5
R,00D1,70,0163D
R,00D1,71,00A48
R,00D1,72,01178
R,00D1,73,010DC
R,00D1,74,00710
R,00D1,75,010A5
R,00D1,76,001A9
R,00D1,77,014FD
R,00D1,78,00838
R,00D1,79,00788
R,00D1,7A,00F6D
R,00D1,7B,0117A
R,00D1,7C,00A2C
R,00D1,7D,0162E
R,00D1,7E,00F35
R,00D1,7F,00655
R,00D1,80,005C4
R,00D1,81,00A3B
R,00D1,82,01396
R,00D1,83,011C0
R,00D1,84,008B5
R,00D1,85,0058E
R,00D1,86,00569
R,00D1,87,010BC
R,00D1,88,00D38
R,00D1,89,003EB
R,00D1,8A,00711
R,00D1,8B,00DAE
R,00D1,8C,010CC
R,00D1,8D,01367
R,00D1,8E,00710
R,00D1,8F,00E6F
R,00D1,90,0148D
R,00D1,91,007AB
R,00D1,92,00EC4
R,00D1,93,009DC
R,00D1,94,00378
R,00D1,95,00868
R,00D1,96,00CAE
R,00D1,97,003B3
R,00D1,98,0163B
R,00D1,99,010E1
R,00D1,9A,006F3
R,00D1,9B,00E3F
R,00D1,9C,004B9
R,00D1,9D,00F94
R,00D1,9E,01004
R,00D1,9F,010F0
R,00D1,A0,00423
R,00D1,A1,0118E
R,00D1,A2,013DA
R,00D1,A3,0112D
R,00D1,A4,00DFD
R,00D1,A5,00DB9
R,00D1,A6,01376
R,00D1,A7,015D0
R,00D1,A8,00E33
R,00D1,A9,012CF
R,00D1,AA,016A5
R,00D1,AB,00218
R,00D1,AC,0023F
R,00D1,AD,005E8
R,00D1,AE,014EF
R,00D1,AF,00736
R,00D1,B0,00EC3
R,00D1,B1,01178
R,00D1,B2,0034D
R,00D1,B3,00365
R,00D1,B4,01322
R,00D1,B5,01445
R,00D1,B6,011CD
R,00D1,B7,01109
R,00D1,B8,0060A
R,00D1,B9,00206
R,00D1,BA,00235
R,00D1,BB,00425
R,00D1,BC,00234
R,00D1,BD,00CDE
R,00D1,BE,00592
R,00D1,BF,00731
R,00D1,C0,00C4E
R,00D1,C1,01090
R,00D1,C2,01320
R,00D1,C3,0114C
R,00D1,C4,00520
R,00D1,C5,01278
R,00D1,C6,008A4
R,00D1,C7,00BE1
R,00D1,C8,00514
R,00D1,C9,00A64
R,00D1,CA,00819
R,00D1,CB,004F6
R,00D1,CC,009CB
R,00D1,CD,0163A
R,00D1,CE,010E9
R,00D1,CF,01236
R,00D1,D0,01649
R,00D1,D1,01580
R,00D1,D2,0164A
R,00D1,D3,00F96
R,00D1,D4,00459
R,00D1,D5,012D9
R,00D1,D6,00696
R,00D1,D7,015B1
R,00D1,D8,004F9
R,00D1,D9,0052B
R,00D1,DA,00569
R,00D1,DB,002A4
R,00D1,DC,008D8
R,00D1,DD,00651
R,00D1,DE,00278
R,00D1,DF,00682
R,00D1,E0,0153E
R,00D1,E1,00246
R,00D1,E2,006FC
R,00D1,E3,0117B
R,00D1,E4,01403
R,00D1,E5,015DF
R,00D1,E6,002F7
R,00D1,E7,00D43
R,00D1,E8,0053B
R,00D1,E9,01568
R,00D1,EA,014B0
R,00D1,EB,00A5C
R,00D1,EC,010C0
R,00D1,ED,0028A
R,00D1,EE,009CE
R,00D1,EF,0020B
R,00D1,F0,00B80
R,00D1,F1,01377
R,00D1,F2,00D9F
R,00D1,F3,0085B
R,00D1,F4,00B9B
R,00D1,F5,00EF8
R,00D1,F6,008E4
R,00D1,F7,01599
R,00D1,F8,00390
R,00D1,F9,00F22
R,00D1,FA,00DDC
R,00D1,FB,01511
R,00D1,FC,00859
R,00D1,FD,00E88
R,00D1,FE,00789
R,00D1,FF,00EBB
T,00D1,0054FB82
R,00D2,00,00977
R,00D2,01,01505
R,00D2,02,0150D
R,00D2,03,003F5
R,00D2,04,00824
R,00D2,05,008C5
R,00D2,06,011C8
R,00D2,07,00B25
R,00D2,08,00441
R,00D2,09,00E77
R,00D2,0A,00915
R,00D2,0B,011CD
R,00D2,0C,015B9
R,00D2,0D,00DA4
R,00D2,0E,00343
R,00D2,0F,013CA
R,00D2,10,01114
R,00D2,11,01652
R,00D2,12,00246
R,00D2,13,00E47
R,00D2,14,01179
R,00D2,15,008AA
R,00D2,16,00F0C
R,00D2,17,0161B
R,00D2,18,009EE
R,00D2,19,0154A
R,00D2,1A,0142F
R,00D2,1B,00A03
R,00D2,1C,00CEE
R,00D2,1D,01358
R,00D2,1E,00FBB
R,00D2,1F,009C6
R,00D2,20,0079B
R,00D2,21,01372
R,00D2,22,015B4
R,00D2,23,013BB
R,00D2,24,0157E
R,00D2,25,01575
R,00D2,26,00C21
R,00D2,27,016B9
R,00D2,28,00947
R,00D2,29,00D8E
R,00D2,2A,005B4
R,00D2,2B,006E6
R,00D2,2C,01561
R,00D2,2D,00C36
R,00D2,2E,0093D
R,00D2,2F,005CF
R,00D2,30,01263
R,00D2,31,0024D
R,00D2,32,00F67
R,00D2,33,00D3E
R,00D2,34,0020C
R,00D2,35,0049A
R,00D2,36,008B9
R,00D2,37,0103B
R,00D2,38,016A7
R,00D2,39,0082D
R,00D2,3A,00608
R,00D2,3B,001D8
R,00D2,3C,01593
R,00D2,3D,00EA0
R,00D2,3E,01068
R,00D2,3F,002AA
R,00D2,40,0063B
R,00D2,41,00E40
R,00D2,42,00EB7
R,00D2,43,01358
R,00D2,44,009EA
R,00D2,45,00420
R,00D2,46,011FD
R,00D2,47,0034F
R,00D2,48,005B3
R,00D2,49,013A4
R,00D2,4A,00699
R,00D2,4B,0132F
R,00D2,4C,00463
R,00D2,4D,014AC
R,00D2,4E,012E0
R,00D2,4F,011E1
R,00D2,50,00D5A
R,00D2,51,013AF
R,00D2,52,00657
R,00D2,53,006D9
R,00D2,54,013C7
R,00D2,55,00E84
R,00D2,56,001E8
R,00D2,57,014AB
R,00D2,58,004D9
R,00D2,59,011FB
R,00D2,5A,014EE
R,00D2,5B,0157E
R,00D2,5C,0092F
R,00D2,5D,001C5
R,00D2,5E,00D96
R,00D2,5F,0065B
R,00D2,60,005C4
R,00D2,61,00A2C
R,00D2,62,006D1
R,00D2,63,00A09
R,00D2,64,00916
R,00D2,65,00FCE
R,00D2,66,0131F
R,00D2,67,014BE
R,00D2,68,00EDE
R,00D2,69,01675
R,00D2,6A,00F6C
R,00D2,6B,007DC
R,00D2,6C,0121B
R,00D2,6D,00FB5
R,00D2,6E,0166D
R,00D2,6F,00CFA
R,00D2,70,0163E
R,00D2,71,00A60
R,00D2,72,0115E
R,00D2,73,010E2
R,00D2,74,006D1
R,00D2,75,01102
R,00D2,76,001B7
R,00D2,77,014FC
R,00D2,78,00868
R,00D2,79,00730
R,00D2,7A,00F36
R,00D2,7B,011F7
R,00D2,7C,00A27
R,00D2,7D,01629
R,00D2,7E,00F89
R,00D2,7F,00619
R,00D2,80,005FC
R,00D2,81,00A7B
R,00D2,82,013A8
R,00D2,83,01175
R,00D2,84,00818
R,00D2,85,00590
R,00D2,86,00542
R,00D2,87,01037
R,00D2,88,00D2D
R,00D2,89,0042F
R,00D2,8A,006EC
R,00D2,8B,00DAE
R,00D2,8C,01108
R,00D2,8D,01340
R,00D2,8E,006E9
R,00D2,8F,00E08
R,00D2,90,014DB
R,00D2,91,00725
R,00D2,92,00EB8
R,00D2,93,00A17
R,00D2,94,00395
R,00D2,95,00860
R,00D2,96,00D48
R,00D2,97,003CE
R,00D2,98,01643
R,00D2,99,0110A
R,00D2,9A,0071F
R,00D2,9B,00E2C
R,00D2,9C,004B6
R,00D2,9D,00F18
R,00D2,9E,01028
R,00D2,9F,0117F
R,00D2,A0,00436
R,00D2,A1,01183
R,00D2,A2,01381
R,00D2,A3,01183
R,00D2,A4,00D8C
R,00D2,A5,00E15
R,00D2,A6,013DD
R,00D2,A7,01601
R,00D2,A8,00DE8
R,00D2,A9,012F9
R,00D2,AA,0169A
R,00D2,AB,0022C
R,00D2,AC,00244
R,00D2,AD,0060A
R,00D2,AE,01552
R,00D2,AF,00746
R,00D2,B0,00F0E
R,00D2,B1,01196
R,00D2,B2,002F6
R,00D2,B3,00376
R,00D2,B4,01334
R,00D2,B5,0143F
R,00D2,B6,01194
R,00D2,B7,0115E
R,00D2,B8,00631
R,00D2,B9,0021D
R,00D2,BA,00266
R,00D2,BB,0044A
R,00D2,BC,0022F
R,00D2,BD,00D06
R,00D2,BE,005CB
R,00D2,BF,0073A
R,00D2,C0,00C25
R,00D2,C1,0104C
R,00D2,C2,01363
R,00D2,C3,01145
R,00D2,C4,00580
R,00D2,C5,012B4
R,00D2,C6,008AF
R,00D2,C7,00BF2
R,00D2,C8,004D6
R,00D2,C9,00B0C
R,00D2,CA,00831
R,00D2,CB,004FF
R,00D2,CC,00A1C
R,00D2,CD,01622
R,00D2,CE,010A7
R,00D2,CF,01236
R,00D2,D0,01664
R,00D2,D1,01600
R,00D2,D2,01602
R,00D2,D3,00F89
R,00D2,D4,0046B
R,00D2,D5,012D4
R,00D2,D6,005FF
R,00D2,D7,015C3
R,00D2,D8,004B1
R,00D2,D9,004BC
R,00D2,DA,00534
R,00D2,DB,002BB
R,00D2,DC,0090D
R,00D2,DD,00672
R,00D2,DE,0027F
R,00D2,DF,00672
R,00D2,E0,01523
R,00D2,E1,00218
R,00D2,E2,006E5
R,00D2,E3,01209
R,00D2,E4,0144A
R,00D2,E5,0160D
R,00D2,E6,00363
R,00D2,E7,00D1F
R,00D2,E8,004FF
R,00D2,E9,01573
R,00D2,EA,0147F
R,00D2,EB,00A2E
R,00D2,EC,0107E
R,00D2,ED,00260
R,00D2,EE,009D1
R,00D2,EF,00203
R,00D2,F0,00C70
R,00D2,F1,013BE
R,00D2,F2,00D82
R,00D2,F3,00886
R,00D2,F4,00BD0
R,00D2,F5,00EF6
R,00D2,F6,008C2
R,00D2,F7,015AF
R,00D2,F8,0035A
R,00D2,F9,00F67
